Date/Mensuel;Code UIC;Nom de la gare;Assistance simple;Rampe;Fauteuil;Rampe et  fauteuil;Total
2016-02;0087783175;Saint-Flour - Chaudes-Aigues;0;0;0;3;3
2016-02;0087677120;Saint-Jean-de-Luz - Ciboure;18;5;0;44;21
2016-02;0087592709;Saint-Junien;0;0;0;7;7
2016-02;0087478107;Saint-Malo;29;26;0;106;51
2016-02;0087481705;Saint-Nazaire;31;10;0;112;71
2017-01;0087673202;Dax;25;41;0;200;134
2017-01;0087394114;Épernon;3;0;0;4;1
2017-01;0087317065;Étaples - Le Touquet;0;0;0;6;6
2017-01;0087172130;Givet;1;0;0;1;0
2017-01;0087645473;Le Lioran;0;0;0;0;0
2017-01;0087783605;Mende;0;1;0;1;0
2017-01;0087641001;Montluçon;4;9;2;65;50
2017-01;0087192468;Pagny-sur-Moselle;0;0;0;0;0
2017-01;0087144451;Remiremont;6;6;0;26;14
2017-01;0087118158;Romilly-sur-Seine;2;0;0;6;4
2017-01;0087481226;Sainte-Pazanne;0;0;0;10;10
2017-01;0087611137;Saint-Gaudens;30;6;0;69;33
2017-01;0087746479;Saint-Gervais-les-Bains Le Fayet;5;6;0;29;18
2017-01;0087595827;Sarlat;1;0;0;9;8
2017-01;0087751206;Sisteron;5;0;0;5;0
2017-01;0087571216;Vendôme - Villiers-sur-Loir;12;7;3;43;21
2017-01;0087396408;Sablé-sur-Sarthe;4;1;0;33;28
2017-01;0087193318;Saint-Avold;6;0;0;9;3
2017-01;0087543116;Saint-Cyr-en-Val la Source;0;0;0;0;0
2017-01;0087571240;Saint-Pierre-des-Corps;175;146;21;873;531
2017-01;0087487603;Saumur;7;8;0;52;37
2017-01;0087396234;Sillé-le-Guillaume;31;5;0;50;14
2017-01;0087763029;Valence TGV Rhône-Alpes Sud;159;136;3;697;399
2017-01;0087393009;Versailles Chantiers;7;10;1;67;49
2017-01;0087734426;Vertaizon;0;0;0;0;0
2017-01;0087214056;Sélestat;39;6;4;62;13
2017-01;0087574558;Vendôme;2;0;0;10;8
2017-01;0087732008;Vichy;33;12;0;142;97
2017-01;0087474155;Rosporden;2;4;0;9;3
2017-01;0087783175;Saint-Flour - Chaudes-Aigues;0;0;0;13;13
2017-01;0087713651;Saint-Jean-de-Losne;0;0;0;0;0
2017-01;0087394148;Saint-Piat;0;0;0;0;0
2017-01;0087191007;Thionville;26;23;0;78;29
2017-01;0087745646;Thonon-les-Bains;6;4;1;21;10
2017-01;0087141044;Toul;2;4;0;69;63
2017-01;0087611749;Auch;12;1;0;18;5
2017-01;0087592485;Bellac;2;0;0;3;1
2017-01;0087317586;Boulogne;18;14;0;70;38
2017-01;0087487249;Bressuire;0;1;0;2;1
2017-01;0087611616;Foix;0;10;0;28;18
2017-01;0087592006;Limoges Bénédictins;64;45;1;394;284
2017-01;0087444265;Lisieux;22;40;4;117;51
2017-01;0087725689;Mâcon;55;13;2;139;69
2017-01;0087672253;Orthez;43;10;0;83;30
2017-01;0087784009;Perpignan;68;99;0;304;137
2017-01;0087473181;Plouaret Trégor;0;22;0;43;21
2017-01;0087141820;Pont-à-Mousson;24;0;0;31;7
2017-01;0087734053;Riom - Châtel-Guyon;5;6;1;76;64
2017-01;0087741132;Aix-les-Bains le Revard;27;10;0;56;19
2017-01;0087295600;Aulnoye-Aymeries;8;1;0;62;53
2017-01;0087476200;Auray;10;37;3;129;79
2017-01;0087743005;Bourg-en-Bresse;43;13;2;174;116
2017-01;0087174003;Châlons-en-Champagne;24;4;0;47;19
2017-01;0087444877;Cherbourg;33;6;4;61;18
2017-01;0087478073;Dol;18;5;0;45;22
2017-01;0087713412;Dole;57;8;0;131;66
2017-01;0087592121;Eymoutiers Vassivière;0;0;0;0;0
2017-01;0087732404;Gannat;0;0;0;1;1
2017-01;0087747006;Grenoble;331;112;6;702;253
2017-01;0087696195;La Charité-Sur-Loire;1;0;0;2;1
2017-04;0087487009;Thouars;1;1;0;5;3
2017-04;0087381822;Thun le Paradis;0;0;0;0;0
2017-04;0087594093;Ussel;2;1;0;18;15
2017-04;0087611863;Valence d'Agen;0;0;0;1;1
2017-04;0087476606;Vannes;68;78;5;249;98
2017-04;0087174276;Vitry-le-François;3;4;0;22;15
2017-04;0087271460;Aéroport Charles de Gaulle 1;0;0;0;1;1
2017-04;0087381491;Andrésy;0;0;0;0;0
2017-04;0087342014;Arras;73;71;2;265;119
2017-04;0087751750;Aubagne;36;8;3;68;21
2017-04;0087184002;Belfort;27;12;0;76;37
2017-04;0087281071;Calais - Fréthun;5;11;0;24;8
2017-04;0087545756;Châteaudun;3;0;0;5;2
2017-04;0087582478;Facture Biganos;4;4;1;21;12
2017-04;0087734319;Langeac;0;0;0;0;0
2017-04;0087615476;Lavaur;16;3;0;35;16
2017-04;0087345025;Lens;12;13;0;46;21
2017-04;0087783282;Marvejols;2;0;0;8;6
2017-04;0087763508;Mont-Dauphin - Guillestre;0;0;0;0;0
2017-04;0087381160;Montgeroult - Courcelles;0;0;0;0;0
2017-04;0087474338;Morlaix;28;25;0;107;54
2017-04;0087182063;Mulhouse;109;60;3;369;197
2017-04;0087741132;Aix-les-Bains le Revard;49;40;1;176;86
2017-04;0087615195;Albi Madeleine;0;0;0;1;1
2017-04;0087672006;Pau;46;44;4;274;180
2017-04;0087478107;Saint-Malo;64;63;1;217;89
2017-04;0087761007;Valence;53;39;4;347;251
2017-04;0087763029;Valence TGV Rhône-Alpes Sud;191;193;11;902;507
2017-04;0087641357;Vallon-en-Sully;0;2;0;2;0
2017-04;0087747287;Voiron;27;3;0;54;24
2017-05;0087713313;Genlis;41;0;0;41;0
2017-05;0087722405;Givors;1;1;0;5;3
2017-05;0087683268;Laroche - Migennes;17;6;0;64;41
2017-05;0087645135;Laroquebrou;0;0;0;0;0
2017-05;0087734699;Le Puy-en-Velay;7;7;0;60;46
2017-05;0087611806;L'Isle-Jourdain;0;0;0;4;4
2017-05;0087725705;Mâcon Loché TGV;41;21;1;89;26
2017-05;0087381483;Maurecourt;0;0;0;0;0
2017-05;0087382879;Montreuil;7;0;0;8;1
2017-05;0087182063;Mulhouse;132;46;7;365;180
2015-07;0087113001;Paris Est;292;260;15;956;389
2015-07;0087575001;Poitiers;145;143;4;675;383
2015-07;0087746479;Saint-Gervais-les-Bains Le Fayet;8;32;0;74;34
2015-07;0087543074;Toury;0;0;0;1;1
2015-07;0087394221;Courville-sur-Eure;0;0;0;4;4
2015-07;0087574665;Château-Renault;0;0;0;1;1
2015-07;0087142000;Chaumont;9;7;0;34;18
2015-07;0087684290;Gien;0;3;4;20;13
2015-07;0087597120;Argenton-sur-Creuse;2;4;0;24;18
2015-07;0087318964;Avignon TGV;344;400;10;1222;468
2015-07;0087175042;Bar-le-Duc;7;5;0;28;16
2015-07;0087734244;Brassac-les-Mines - Sainte-Florine;1;0;0;1;0
2015-07;0087300822;Belfort - Montbéliard TGV;41;35;1;161;84
2015-07;0087713859;Is-sur-Tille;0;0;0;7;7
2015-07;0087574897;Saint-Aignan - Noyers;7;1;0;14;6
2015-07;0087756403;Monaco monte carlo;13;1;0;23;9
2015-07;0087641464;La Bourboule;1;1;0;2;0
2015-07;0087394254;La Loupe;0;0;0;0;0
2015-07;0087645440;Vic-sur-Cère;0;1;0;2;1
2015-07;0087574558;Vendôme;0;0;0;3;3
2015-07;0087713651;Saint-Jean-de-Losne;2;0;0;2;0
2015-07;0087478107;Saint-Malo;83;88;5;289;113
2015-07;0087447003;Saint-Lô;15;1;0;35;19
2015-07;0087755447;Les Arcs - Draguignan;24;67;1;166;74
2015-07;0087486449;Les Sables-d'Olonne;46;51;3;174;74
2015-07;0087396002;Le Mans;209;170;8;876;489
2015-07;0087611343;Pamiers;16;3;0;21;2
2015-07;0087611038;Muret;23;1;0;41;17
2015-07;0087734871;Massiac - Blesle;1;0;0;12;11
2015-07;0087725689;Mâcon;60;26;2;167;79
2015-12;0087594333;Souillac;4;5;0;30;21
2015-12;0087781278;Agde;17;21;1;89;50
2015-12;0087755629;Hyères;5;24;1;56;26
2015-12;0087611616;Foix;7;6;1;27;13
2015-12;0087313387;Estrées-Saint-Denis;0;0;0;0;0
2015-12;0087296012;Laon;13;10;2;55;30
2015-12;0087394130;Maintenon;0;1;0;1;0
2015-12;0087313346;Montdidier;0;0;0;0;0
2015-12;0087413385;Yvetot;18;4;0;29;7
2015-12;0087144279;Vittel;0;0;0;2;2
2015-12;0087271007;Paris Nord;339;319;7;1090;425
2015-12;0087781104;Narbonne;70;85;9;374;210
2015-12;0087313320;Moreuil;0;0;0;0;0
2015-12;0087214056;Sélestat;33;2;0;59;24
2015-12;0087487009;Thouars;0;1;0;6;5
2015-12;0087613422;Rodez;3;5;0;25;17
2015-12;0087184523;Montbéliard;19;0;0;33;14
2015-12;0087783605;Mende;0;2;0;3;1
2015-12;0087313668;Méru;0;0;0;2;2
2015-12;0087641357;Vallon-en-Sully;0;0;0;1;1
2015-12;0087756403;Monaco monte carlo;8;9;0;23;6
2015-12;0087182139;Saint-Louis;8;3;0;16;5
2015-12;0087491803;Royan;6;7;2;37;22
2015-12;0087576884;Villefranche-sur-Cher;0;0;0;1;1
2015-12;0087393009;Versailles Chantiers;5;19;0;56;32
2015-12;0087575142;Châtellerault;12;19;0;79;48
2015-12;0087611897;Castelsarrasin;0;0;0;0;0
2015-12;0087317065;Étaples - Le Touquet;1;3;0;12;8
2015-12;0087696807;Clamecy;2;0;0;2;0
2015-12;0087478073;Dol;30;11;0;74;33
2015-12;0087581009;Bordeaux Saint-Jean;566;693;32;2826;1535
2015-12;0087645002;Aurillac;3;6;0;35;26
2015-12;0087574160;Beaugency;4;0;0;13;9
2015-12;0087342006;Béthune;12;12;0;41;17
2015-12;0087753657;Arles;12;14;0;61;35
2015-12;0087387001;Évreux Normandie;29;3;2;78;44
2015-12;0087213058;Haguenau;7;21;0;35;7
2015-12;0087486571;Saint-Gilles-Croix-de-Vie;7;2;0;21;12
2015-12;0087765008;Avignon Centre;47;30;3;183;103
2015-12;0087583005;Angoulême;77;111;10;417;219
2015-12;0087394411;Bailleau-le-pin;0;0;0;0;0
2015-12;0087574475;Bléré la Croix;0;0;0;0;0
2015-12;0087318964;Avignon TGV;194;304;8;888;382
2015-12;0087271551;Le Plessis-Belleville;0;0;0;0;0
2015-12;0087394437;Illiers-Combray;0;0;0;0;0
2015-12;0087345009;Douai;76;25;0;143;42
2015-12;0087713313;Genlis;3;0;0;5;2
2015-12;0087394007;Chartres;12;15;1;63;35
2015-12;0087725689;Mâcon;56;25;1;159;77
2015-12;0087751321;Manosque - Gréoux-les-Bains;0;0;0;9;9
2015-12;0087713131;Montbard;4;9;1;45;31
2015-12;0087147322;Meuse TGV;7;5;0;26;14
2015-12;0087611889;Moissac;0;0;0;1;1
2016-01;0087271494;Aéroport Charles de Gaulle 2 TGV;122;314;14;663;213
2016-01;0087781278;Agde;7;13;0;47;27
2016-01;0087741132;Aix-les-Bains le Revard;41;17;0;78;20
2016-01;0087313072;Albert;0;0;0;3;3
2016-01;0087741645;Albertville;24;0;0;43;19
2016-01;0087615005;Albi ville;6;4;1;39;28
2016-01;0087182238;Altkirch;0;1;0;1;0
2016-01;0087743716;Ambérieu-en-Bugey;2;1;0;25;22
2016-01;0087342014;Arras;96;46;3;240;95
2016-01;0087192401;Ars-sur-Moselle;0;0;0;0;0
2016-01;0087295600;Aulnoye-Aymeries;6;5;0;54;43
2016-01;0087713347;Auxonne;0;0;0;0;0
2016-01;0087318964;Avignon TGV;94;174;4;496;224
2016-01;0087175042;Bar-le-Duc;5;2;0;15;8
2016-01;0087592485;Bellac;6;1;0;7;0
2016-01;0087584268;Bergerac;8;2;0;51;41
2016-01;0087718007;Besançon Viotte;93;25;0;207;89
2017-05;0087694307;Montchanin;4;1;0;20;15
2017-05;0087611152;Montréjeau - Gourdan-Polignan;1;7;0;39;31
2017-05;0087193318;Saint-Avold;37;0;0;38;1
2017-05;0087726307;Saint-Chamond;2;1;0;6;3
2017-11;0087486449;Les Sables-d'Olonne;24;7;17;0;48
2017-11;0087444265;Lisieux;66;23;44;3;136
2017-11;0087142109;Lorraine TGV;92;52;50;1;195
2017-11;0087713735;Louhans;0;0;0;0;0
2017-11;0087141150;Lunéville;6;4;1;1;12
2017-11;0087722025;Lyon Perrache;218;60;61;2;341
2017-11;0087394130;Maintenon;0;0;0;0;0
2017-11;0087191106;Maizières-lès-Metz;0;0;0;0;0
2017-11;0087586545;Marmande;56;11;9;2;78
2017-11;0087576116;Mehun-sur-Yèvre;0;0;0;0;0
2017-11;0087783605;Mende;1;2;0;0;3
2017-11;0087594275;Meymac;2;0;0;0;2
2017-11;0087753004;Miramas;14;6;6;1;27
2017-11;0087271528;Mitry - Claye;0;0;0;0;0
2017-11;0087713131;Montbard;26;3;7;0;36
2017-11;0087764001;Montélimar;63;23;12;4;102
2017-11;0087393892;Montfort-l'Amaury - Méré;0;0;0;0;0
2017-11;0087718619;Morteau;1;0;1;0;2
2017-11;0087696328;Moulins sur Allier;62;22;8;1;93
2017-11;0087645481;Murat;1;0;1;0;2
2017-11;0087141002;Nancy;349;289;73;4;715
2017-11;0087141291;Neufchâteau;16;1;2;0;19
2017-11;0087592725;Nexon;0;0;2;0;2
2017-11;0087684274;Nogent-sur-Vernisson;0;0;0;0;0
2017-11;0087393876;Noisy-le-Roi;0;0;0;0;0
2017-11;0087192468;Pagny-sur-Moselle;0;20;0;0;20
2017-11;0087391102;Paris Montparnasse 3 Vaugirard;30;9;22;0;61
2017-11;0087384008;Paris Saint-Lazare;442;390;202;22;1056
2017-11;0087473181;Plouaret Trégor;12;6;13;2;33
2017-11;0087386573;Poissy;9;52;1;0;62
2017-11;0087575001;Poitiers;251;118;121;3;493
2017-11;0087715003;Pontarlier;1;0;2;0;3
2017-11;0087571794;Port Boulet;2;0;0;0;2
2017-11;0087575076;Port-de-Piles;1;0;0;0;1
2017-11;0087476317;Quimperlé;7;0;2;0;9
2017-11;0087317057;Rang-du-Fliers - Verton - Berck;10;28;11;0;49
2017-11;0087471003;Rennes;816;384;322;11;1533
2017-11;0087172270;Rethel;7;75;1;0;83
2017-11;0087734749;Retournac;0;0;0;0;0
2017-11;0087726802;Roanne;68;27;21;0;116
2017-11;0087613422;Rodez;25;6;6;0;37
2017-11;0087113704;Rosny-sous-Bois;0;0;0;0;0
2017-11;0087474155;Rosporden;6;5;1;1;13
2017-11;0087396408;Sablé-sur-Sarthe;23;9;4;0;36
2017-11;0087393223;Saint-Cyr;0;0;0;0;0
2017-11;0087726000;Saint-Étienne Châteaucreux;128;79;29;1;237
2017-11;0087611137;Saint-Gaudens;9;0;2;0;11
2017-11;0087447003;Saint-Lô;7;12;8;2;29
2017-11;0087615344;Saint-Sulpice;8;3;2;0;13
2017-11;0087592345;Saint-Sulpice-Laurière;0;0;0;0;0
2016-05;0087474338;Morlaix;46;28;2;140;64
2016-05;0087611038;Muret;5;2;0;27;20
2016-05;0087141002;Nancy;312;90;0;704;302
2016-05;0087696005;Nevers;45;16;0;175;114
2016-05;0087672006;Pau;35;36;1;198;126
2016-05;0087141820;Pont-à-Mousson;23;0;0;25;2
2016-05;0087715003;Pontarlier;0;1;0;4;3
2016-05;0087683136;Pont-sur-Yonne;0;0;0;0;0
2016-05;0087613422;Rodez;1;6;1;46;38
2016-05;0087734038;Royat - Chamalières;0;0;0;1;1
2016-05;0087743633;Saint-Claude;0;1;0;11;10
2016-05;0087543116;Saint-Cyr-en-Val la Source;0;0;0;0;0
2016-05;0087491001;Saintes;41;20;3;145;81
2016-05;0087611137;Saint-Gaudens;26;6;0;70;38
2016-05;0087543165;Salbris;0;1;0;4;3
2016-05;0087751206;Sisteron;4;1;0;5;0
2016-05;0087594333;Souillac;2;9;0;27;16
2016-05;0087671008;Tarbes;37;28;0;156;91
2016-05;0087571000;Tours;247;52;10;691;382
2016-05;0087594499;Tulle;0;0;0;2;2
2016-05;0087343004;Valenciennes;36;11;0;98;51
2016-05;0087722587;Vienne;2;6;1;40;31
2016-05;0087271734;Villers-Cotterêts;0;0;0;2;2
2016-06;0087317362;Abbeville;0;1;0;8;7
2016-06;0087781278;Agde;33;60;1;156;62
2016-06;0087751404;Aix-en-Provence;6;2;0;15;7
2016-06;0087319012;Aix-en-Provence TGV;109;213;5;538;211
2016-06;0087592667;Aixe-sur-Vienne;0;0;0;3;3
2016-06;0087313072;Albert;0;0;0;1;1
2016-06;0087481192;Ancenis;14;4;0;69;51
2016-06;0087484006;Angers Saint-Laud;194;155;6;843;488
2016-06;0087745497;Annemasse;18;7;0;53;28
2016-06;0087597120;Argenton-sur-Creuse;0;1;0;2;1
2016-06;0087342014;Arras;93;87;0;288;108
2016-06;0087751750;Aubagne;19;8;1;44;16
2016-06;0087726760;Aurec;0;0;0;0;0
2016-06;0087694570;Autun;0;0;0;1;1
2016-06;0087576439;Avord;0;0;0;0;0
2016-06;0087394411;Bailleau-le-pin;0;0;0;0;0
2016-06;0087781005;Béziers;91;80;2;285;112
2016-06;0087317586;Boulogne;20;12;0;61;29
2016-06;0087741793;Bourg-Saint-Maurice;0;1;0;3;2
2016-06;0087413344;Bréauté - Beuzeville;0;0;0;7;7
2016-06;0087317263;Calais;11;15;0;41;15
2016-06;0087611665;Castelnau-d'Estrétefonds;1;0;0;1;0
2016-06;0087696492;Cercy-la-Tour;0;0;0;3;3
2016-10;0087741728;Moûtiers - Salins - Brides-les-Bains;0;5;0;29;24
2016-10;0087182063;Mulhouse;125;64;5;427;233
2016-10;0087611038;Muret;6;0;0;10;4
2016-10;0087481002;Nantes;474;401;12;1956;1069
2016-10;0087485300;Niort;34;46;0;183;103
2016-10;0087684274;Nogent-sur-Vernisson;0;0;0;0;0
2016-10;0087713529;Nuits-Saint-Georges;2;0;0;2;0
2016-10;0087192468;Pagny-sur-Moselle;0;0;0;0;0
2016-10;0087547000;Paris Austerlitz;116;242;29;856;469
2016-10;0087391102;Paris Montparnasse 3 Vaugirard;20;21;1;83;41
2016-10;0087473181;Plouaret Trégor;6;25;0;44;13
2016-10;0087594663;Pompadour;0;0;0;1;1
2016-10;0087317057;Rang-du-Fliers - Verton - Berck;27;14;0;57;16
2016-10;0087471300;Redon;57;17;1;209;134
2016-10;0087474635;Roscoff;0;0;0;0;0
2016-10;0087411017;Rouen Rive Droite;102;96;7;383;178
2016-10;0087743633;Saint-Claude;0;0;0;0;0
2016-10;0087726000;Saint-Étienne Châteaucreux;70;56;2;309;181
2016-10;0087742320;Saint-Jean-de-Maurienne Arvan;6;5;0;18;7
2016-10;0087478107;Saint-Malo;109;52;3;231;67
2016-10;0087571240;Saint-Pierre-des-Corps;202;216;18;1137;701
2016-10;0087342337;Saint-Pol-sur-Ternoise;1;0;0;3;2
2016-10;0087296004;Saint-Quentin;33;4;3;74;34
2016-10;0087615344;Saint-Sulpice;0;0;0;40;40
2016-10;0087543165;Salbris;0;0;1;4;3
2016-10;0087193615;Sarreguemines;8;0;0;18;10
2016-10;0087773200;Sète;30;36;3;168;99
2016-10;0087487009;Thouars;2;1;0;3;0
2016-10;0087713198;Tonnerre;0;2;0;9;7
2016-10;0087543074;Toury;0;0;0;4;4
2016-10;0087594200;Uzerche;3;6;0;16;7
2016-10;0087574558;Vendôme;0;0;0;6;6
2016-10;0087571216;Vendôme - Villiers-sur-Loir;13;11;2;46;20
2016-10;0087393009;Versailles Chantiers;13;25;0;62;24
2016-10;0087763300;Veynes Dévoluy;0;1;0;4;3
2016-10;0087645440;Vic-sur-Cère;0;3;0;3;0
2016-11;0087781278;Agde;14;17;0;82;51
2016-11;0087313098;Ailly-sur-Somme;0;0;0;0;0
2016-11;0087751404;Aix-en-Provence;4;3;0;17;10
2016-11;0087615005;Albi ville;12;9;0;60;39
2016-11;0087476200;Auray;12;32;0;116;72
2016-11;0087683573;Auxerre Saint-Gervais;12;0;0;23;11
2016-11;0087444067;Bayeux;15;4;3;39;17
2016-11;0087574004;Blois-Chambord;41;11;6;120;62
2016-11;0087317586;Boulogne;8;11;0;60;41
2016-11;0087741793;Bourg-Saint-Maurice;0;2;0;10;8
2016-11;0087487249;Bressuire;0;0;0;0;0
2016-11;0087763607;Briançon;3;3;0;12;6
2016-11;0087696088;Briare;0;0;0;0;0
2016-11;0087444000;Caen;149;80;5;465;231
2016-11;0087281071;Calais - Fréthun;3;14;0;31;14
2016-11;0087613109;Capdenac;0;0;0;1;1
2016-11;0087785006;Cerbère;1;0;0;2;1
2016-11;0087481390;Challans;12;1;0;21;8
2016-11;0087174003;Châlons-en-Champagne;19;4;1;35;11
2016-11;0087725002;Chalon-sur-Saône;41;22;3;167;101
2016-11;0087741009;Chambéry - Challes-les-Eaux;71;45;1;229;112
2016-11;0087276725;Chambly;0;0;0;0;0
2016-11;0087394007;Chartres;9;13;0;50;28
2016-11;0087575142;Châtellerault;9;9;0;52;34
2016-11;0087276691;Compiègne;9;5;1;25;10
2016-11;0087313056;Corbie;0;0;0;1;1
2016-11;0087415018;Dieppe;20;5;2;50;23
2016-11;0087345009;Douai;83;13;3;166;67
2016-11;0087281006;Dunkerque;68;15;0;176;93
2016-11;0087763466;Embrun;7;2;0;14;5
2016-11;0087171553;Épernay;5;3;1;101;92
2016-11;0087171330;Fismes;0;0;0;0;0
2016-11;0087715136;Frasne;6;11;0;40;23
2016-11;0087713313;Genlis;47;0;0;47;0
2016-11;0087677005;Hendaye;4;11;2;39;22
2016-11;0087394155;Jouy;0;0;0;0;0
2016-11;0087485003;La Rochelle;82;62;0;255;111
2016-11;0087473108;Lamballe;6;8;0;83;69
2016-11;0087571828;Langeais;0;1;0;4;3
2016-11;0087582775;Langon;0;5;0;21;16
2016-11;0087683268;Laroche - Migennes;32;2;0;59;25
2016-11;0087478404;Laval;53;18;1;151;79
2016-11;0087694000;Le Creusot Ville;0;0;0;3;3
2016-11;0087645473;Le Lioran;0;0;0;0;0
2016-11;0087486449;Les Sables-d'Olonne;10;23;2;58;23
2016-11;0087223263;Lille Europe;326;388;9;1222;499
2016-11;0087286005;Lille Flandres;264;123;3;705;315
2016-11;0087444265;Lisieux;24;31;5;108;48
2016-11;0087762906;Lyon Saint-Exupéry TGV;21;25;1;67;20
2016-11;0087725705;Mâcon Loché TGV;27;19;1;71;24
2016-11;0087586545;Marmande;24;13;0;66;29
2016-11;0087111849;Marne-la-Vallée Chessy;289;157;8;698;244
2016-11;0087734871;Massiac - Blesle;0;0;0;14;14
2016-11;0087756403;Monaco monte carlo;6;2;0;24;16
2016-11;0087764001;Montélimar;34;33;0;111;44
2016-11;0087645481;Murat;0;0;0;0;0
2016-11;0087645507;Neussargues;6;5;0;25;14
2016-11;0087485300;Niort;36;41;0;158;81
2016-11;0087574319;Onzain Chaumont sur Loire;2;0;0;3;1
2016-11;0087543009;Orléans;82;31;10;313;190
2016-11;0087391003;Paris Montparnasse;710;1130;42;3152;1270
2016-11;0087672006;Pau;24;35;2;169;108
2016-07;0087485300;Niort;34;99;4;301;164
2016-07;0087672725;Oloron-Sainte-Marie;1;1;0;11;9
2016-02;0087746438;Sallanches - Combloux - Megève;3;2;0;15;10
2016-02;0087193615;Sarreguemines;11;0;0;21;10
2016-02;0087594333;Souillac;2;5;0;17;10
2016-02;0087487009;Thouars;2;0;0;7;5
2016-02;0087611004;Toulouse Matabiau;350;214;10;1485;911
2016-02;0087286542;Tourcoing;9;9;0;37;19
2016-02;0087571000;Tours;163;37;4;502;298
2016-02;0087444372;Trouville - Deauville;11;20;9;55;15
2016-02;0087594093;Ussel;0;1;0;6;5
2016-02;0087571216;Vendôme - Villiers-sur-Loir;4;2;0;16;10
2016-02;0087175778;Verdun;2;0;0;3;1
2016-02;0087185009;Vesoul;5;2;0;14;7
2016-02;0087722587;Vienne;8;5;0;31;18
2016-02;0087613893;Villefranche-de-Rouergue;0;0;0;2;2
2016-02;0087683219;Villeneuve-sur-Yonne;2;0;0;2;0
2016-02;0087144279;Vittel;0;0;0;1;1
2016-02;0087747287;Voiron;16;2;0;25;7
2016-03;0087313759;Abancourt;0;0;0;0;0
2016-03;0087781278;Agde;19;10;0;73;44
2016-03;0087313072;Albert;6;0;0;6;0
2016-03;0087182238;Altkirch;0;0;0;0;0
2016-03;0087574343;Amboise;2;1;0;35;32
2016-03;0087745497;Annemasse;8;6;0;59;45
2016-03;0087444539;Argentan;11;3;2;30;14
2016-03;0087611749;Auch;6;1;0;9;2
2016-03;0087545657;Auneau;0;0;0;3;3
2016-03;0087726760;Aurec;0;0;0;0;0
2016-03;0087713347;Auxonne;0;0;0;4;4
2016-03;0087713545;Beaune;8;8;0;84;68
2016-03;0087574004;Blois-Chambord;33;8;0;101;60
2016-03;0087581009;Bordeaux Saint-Jean;426;441;27;2092;1198
2016-03;0087734244;Brassac-les-Mines - Sainte-Florine;0;0;0;1;1
2016-03;0087763607;Briançon;8;5;1;30;16
2016-03;0087281071;Calais - Fréthun;14;2;0;41;25
2016-03;0087611665;Castelnau-d'Estrétefonds;0;0;0;0;0
2016-03;0087611897;Castelsarrasin;0;0;0;2;2
2016-03;0087276725;Chambly;0;0;0;1;1
2016-03;0087144055;Charmes;0;1;0;1;0
2016-03;0087576298;Châteauneuf-sur-Cher;1;0;0;5;4
2016-03;0087597005;Châteauroux;3;17;1;76;55
2016-03;0087694778;Chauffailles;0;0;0;0;0
2016-03;0087571687;Chinon;98;2;1;111;10
2016-03;0087484303;Cholet;12;13;0;88;63
2016-03;0087491449;Cognac;0;0;0;26;26
2016-03;0087611467;Colomiers;0;4;0;8;4
2016-03;0087641415;Commentry;0;0;0;0;0
2016-03;0087276006;Creil;6;0;0;25;19
2016-03;0087478073;Dol;24;2;1;55;28
2016-03;0087696427;Dompierre Sept Fons;0;0;0;0;0
2016-03;0087394114;Épernon;2;0;0;2;0
2016-03;0087144006;Épinal;38;12;3;116;63
2016-03;0087694141;Étang;0;0;0;4;4
2016-03;0087745679;Évian-les-Bains;5;0;0;11;6
2016-03;0087171330;Fismes;0;0;0;0;0
2016-03;0087611616;Foix;0;4;0;10;6
2016-03;0087473207;Guingamp;11;21;3;105;70
2016-03;0087213058;Haguenau;7;5;0;23;11
2016-03;0087286302;Hazebrouck;18;7;0;47;22
2016-03;0087677005;Hendaye;13;9;2;44;20
2016-03;0087394437;Illiers-Combray;0;0;0;0;0
2016-03;0087641464;La Bourboule;2;0;0;3;1
2016-03;0087543124;La Ferté-Saint-Aubin;0;0;0;0;0
2016-03;0087486019;La Roche-sur-Yon;20;6;0;75;49
2016-03;0087592378;La Souterraine;3;10;0;19;6
2016-03;0087734319;Langeac;0;0;0;0;0
2016-03;0087721431;L'Arbresle;0;1;0;1;0
2016-03;0087481788;Le Croisic;23;11;0;42;8
2016-03;0087775866;Le Grau-du-Roi;1;0;0;2;1
2016-03;0087734442;Lezoux;0;0;0;0;0
2016-03;0087444265;Lisieux;14;24;7;83;38
2016-03;0087185249;Lure;3;0;0;15;12
2016-03;0087394130;Maintenon;0;0;0;1;1
2016-03;0087783282;Marvejols;5;0;0;9;4
2016-03;0087734871;Massiac - Blesle;0;0;0;3;3
2016-03;0087756486;Menton;10;31;0;70;29
2016-03;0087574194;Mer;1;0;0;4;3
2016-01;0087762906;Lyon Saint-Exupéry TGV;21;17;0;58;20
2016-01;0087725705;Mâcon Loché TGV;21;7;2;43;13
2016-01;0087381509;Mantes-la-Jolie;10;8;0;35;17
2016-01;0087111849;Marne-la-Vallée Chessy;208;174;6;652;264
2016-01;0087734871;Massiac - Blesle;0;0;0;10;10
2016-01;0087393702;Massy TGV;74;79;0;277;124
2016-01;0087615542;Mazamet;0;0;0;8;8
2016-01;0087576116;Mehun-sur-Yèvre;0;0;0;0;0
2016-01;0087192039;Metz;121;74;2;335;138
2016-01;0087783001;Millau;3;0;0;5;2
2016-01;0087184523;Montbéliard;25;4;0;53;24
